time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8600000000000012,5.108633809071376,0.21386983966050377,13.633092203019888,6.246863725354519,6.2727564269943095,0.0,0.20666533323225,0.10969526865356799,3.5263510045630104,-0.10841512320848412,0.04933018938927255,0.0,437.58542176423845,437.40917239905804,439.77682511748543,438.20963130783963
1.9200000000000013,5.121212032690074,0.21976410091853243,13.845263477145929,6.240041233248702,6.2764720014354225,0.0,0.2122991837424538,0.08618429215642298,3.5459478511059297,-0.12723386430453199,0.07951620330827447,0.0,422.02877012611236,424.62911863074805,423.4878757205468,421.8534323164637
1.9800000000000013,5.134064153693411,0.22404171971128908,14.060346752133997,6.232143297681024,6.281970329705658,0.0,0.21558783366584977,0.055649314765325406,3.623225874912809,-0.14231294908495168,0.10874899624045002,0.0,440.11143715699933,442.5312118944321,442.9427888645732,441.6846984848673
2.0400000000000014,5.1469978364210265,0.22614758385314807,14.283461520151187,6.224065723582001,0.005073102489304482,0.0,0.21479159092248895,0.013624301960199934,3.8132737171902322,-0.12252914029023922,0.0954365481544617,0.0,476.7608848185503,475.75133916936693,476.4358243368092,477.93045850335056
2.1000000000000014,5.159735411461815,0.2255111298441356,14.518581762209804,6.217116513887721,0.011055543931097311,0.0,0.20910206382781032,-0.03563763776696328,4.023300664791876,-0.10497973538704741,0.10710772128292143,0.0,484.1605135607111,485.0454606163198,482.4622671493864,483.7745181823815
2.1600000000000015,5.172006899276537,0.2218828592291532,14.764420442547083,6.210928320813688,0.018036354128446952,0.0,0.19921477599726536,-0.0859475875331477,4.170742000447,-0.09968657053611096,0.1303204551128245,0.0,466.6861996438011,468.505739625697,466.1377221992524,466.5424923161702
2.2200000000000015,5.1835310238023,0.21512460057922503,15.018784852239506,6.2056413273723745,0.025401078390368426,0.0,0.1841043645369994,-0.1398856788871284,4.307505471633268,-0.07157521763781632,0.0999068422357564,0.0,465.90796295050944,463.53624257235685,464.07244953769197,466.26748383845955
2.2800000000000016,5.194025801264838,0.2051127563832474,15.280181554494483,6.201528842140435,0.031225442803416215,0.0,0.16512720084601268,-0.19423609360306984,4.40529062687233,-0.06307839318072175,0.09070338989119212,0.0,453.95519574831513,453.2238330380139,454.4936074009274,455.170706518937
2.3400000000000016,5.203267367079836,0.19176745848311116,15.547315113454681,6.197495875002616,0.036535331058939136,0.0,0.14239121792262113,-0.2509660965562721,4.498738506415915,-0.07713286909891512,0.08367978613962533,0.0,453.98466573702484,453.4270259244546,454.3847599614269,453.2531780389747
2.4000000000000017,5.210849624945301,0.174500926192772,15.825030011738278,6.192448647174711,0.04153476518836019,0.0,0.10975970290441425,-0.32508892934655953,4.757297044711157,-0.10417977587204148,0.08260293109545543,0.0,503.6921491352793,503.61902580595955,503.54401516301095,501.57820924441563
2.4600000000000017,5.21659621086345,0.1531910371725514,16.11238772968704,6.1862433142333515,0.04651563695044025,0.0,0.08132341428529274,-0.38581320442817524,4.820933467816392,-0.10194976789229027,0.08382475944477312,0.0,447.84614023400144,447.95107404409714,447.46966937067833,447.64196692998604
2.520000000000002,5.220487462995404,0.12801251577871642,16.404612144599128,6.179825388871137,0.05179526587934191,0.0,0.04787836849629877,-0.4540589973795703,4.919351085575854,-0.11957542969478284,0.09524068318370649,0.0,458.56693525607756,459.47909003712994,460.2536132406152,458.846499119014
2.580000000000002,5.222461492895242,0.09900114117929099,16.69893860821163,6.172573666146199,0.057556380767895376,0.0,0.01743851477289805,-0.513592657174207,4.891535039492903,-0.12356530825902358,0.0975295518850106,0.0,420.026300795616,420.23322570908977,419.98988638372424,419.62949613436007
2.640000000000002,5.22259746607602,0.06645971883298318,16.99012118353157,6.165413181904725,0.063154758352991,0.0,-0.013361234390344643,-0.5717034863098813,4.8147576743980185,-0.1120132291522732,0.08314180160907837,0.0,403.78073017046137,402.4886951471578,402.7290833859272,403.7582813057307
2.700000000000002,5.220787683316692,0.030298305122251658,17.276895939411197,6.15868028204488,0.06782989287811958,0.0,-0.04735593418944842,-0.6342217371300202,4.744570048725164,-0.11262124532886053,0.06462245686412528,0.0,405.50836568467577,403.8464541195971,405.3997521393256,405.3325984301332
2.760000000000002,5.216604889971641,-0.010199056113121326,17.563243338691905,6.151809892530725,0.07225439593610616,0.0,-0.09245218307185073,-0.7163016337336079,4.799951719396936,-0.11856800513554891,0.08757981377112485,0.0,445.9204388225571,447.7961460008602,446.14477103007187,445.64722720379825
2.820000000000002,5.209785764395174,-0.0554658914131447,17.85073394838791,6.145481775679798,0.07748457812476506,0.0,-0.13529951157483744,-0.7931548090579972,4.782977062971734,-0.08738906034424827,0.08633718271667509,0.0,424.4597826799078,424.3597947108351,421.64804210167006,424.3224837272896
2.880000000000002,5.200276173295483,-0.10549935330143335,18.13756055338925,6.1401225987927255,0.08254413938431249,0.0,-0.1821288731915369,-0.8750779155548382,4.777770156708976,-0.09348780973402912,0.07996849745483381,0.0,427.3719315674034,426.8348037556011,428.78543589031784,428.25993410570186
2.940000000000002,5.1876245039310165,-0.16096273850796278,18.426948785906493,6.134644541177941,0.0871573011975979,0.0,-0.24003146647511633,-0.9741908959569928,4.867925745534338,-0.08725408003695202,0.06987626985889979,0.0,459.98902189012057,459.19345926008276,457.50160522291384,457.9909805797337
3.000000000000002,5.171507456551075,-0.2223123564989053,18.720588065531107,6.129282830627599,0.09097881451484646,0.0,-0.2975624138999023,-1.0712535596162265,4.919633325221306,-0.09394758644026391,0.04695008238825969,0.0,448.4156564530445,446.55193022481166,448.45118495056454,447.90046298510623
3.0600000000000023,5.152231600395576,-0.2889814027430623,19.013410039415533,6.124118831441187,0.09340234434408057,0.0,-0.3451919708360312,-1.151498961584139,4.841270294621281,-0.07372277389197976,0.02215886684431737,0.0,405.9804559473528,403.7504914868629,404.95881300319076,406.7672074109721
3.1200000000000023,5.12994269575842,-0.36074964861573267,19.302798930415435,6.119356445788549,0.09507568178434944,0.0,-0.3979016995208608,-1.2411683489924308,4.805015376886797,-0.09413855162330634,0.037409425847835395,0.0,420.0943872084971,421.41514939214983,419.14256457168983,417.35850301546117
3.1800000000000024,5.104119092048724,-0.4385672396750477,19.59351022053704,6.11373671251874,0.09779877319251806,0.0,-0.46309280731721814,-1.3532420726176173,4.884788680243259,-0.09272686392764246,0.057849881717748984,0.0,456.86825112706407,458.49639086463566,456.881655110944,456.9870469709505
3.2400000000000024,5.074646372239525,-0.5226707616317523,19.885772721531744,6.108315196472532,0.1013039857431437,0.0,-0.5196260778175835,-1.450676722418037,4.85719315752969,-0.08600213453779995,0.059536669908179206,0.0,423.1158661672142,423.26364327867697,424.0590019684941,424.629076452544
3.3000000000000025,5.041464615617458,-0.6131501786201163,20.178820822863308,6.1033673674662055,0.10555926658912718,0.0,-0.5867795181197851,-1.5657312936390075,4.910588733837515,-0.07619318377710198,0.08727111693333982,0.0,449.8569532539419,452.101016838517,449.60989357729994,450.39853615767703
3.3600000000000025,5.0043943612360415,-0.7102434690935253,20.47293724349026,6.098358632616517,0.11048616508763942,0.0,-0.6493302012684886,-1.6711152273175913,4.89311440706992,-0.10490925806142624,0.06904085730928577,0.0,429.69525929760357,428.15240092667443,429.26090372093654,426.81027015056134
3.4200000000000026,4.963253828537236,-0.814142650932568,20.768043629228917,6.092018230546486,0.11440772072273298,0.0,-0.7223691304306888,-1.792732593811098,4.943227759690284,-0.10724576046207734,0.056738884016517804,0.0,451.81927916039547,450.82927440387675,450.6844244332425,450.48590189567307
3.4800000000000026,4.917585211687907,-0.9255820881579278,21.066729598557043,6.0851784757832625,0.11794484182032505,0.0,-0.8002086418633488,-1.922480566775022,5.012317073290614,-0.1330130678825357,0.06304508315206121,0.0,458.19166460366347,458.69511848922133,458.7958092694643,456.7334407886296
3.5400000000000027,4.867305618621837,-1.044730753236152,21.3684347853448,6.076964727341826,0.12147295904622268,0.0,-0.87608494786599,-2.0498349338949238,5.0439884912483866,-0.14607272968756232,0.048574910990370604,0.0,448.2550675293734,447.07977907272385,448.1936198211999,447.1134119641507
3.6000000000000028,4.812735235679843,-1.1711304154005981,21.669392222625127,6.068260306409625,0.12434285034435266,0.0,-0.9431740250891096,-2.1642127930351824,4.9878049642789355,-0.14314916138630243,0.046302209007459245,0.0,419.91705502351203,419.7213545935122,419.3384651309146,419.57134685814026
3.660000000000003,4.7543676698097075,-1.3040637399907593,21.96479580247046,6.060384670437916,0.12680576762589713,0.0,-1.0026534456406535,-2.267571166877769,4.859214840565283,-0.1143947803502506,0.02764362328118156,0.0,395.2427706940781,393.52009900495784,392.69828465910183,395.33816522598005
3.720000000000003,4.6914262690576995,-1.4449983406574713,22.259865606184473,6.054155511457484,0.12868917078338082,0.0,-1.0954918139264003,-2.430789807969442,4.97548499351339,-0.08834010961850902,0.0379896721446314,0.0,475.1909157784874,475.98373603207654,473.9816300086814,475.97105449939494
3.780000000000003,4.622895083272001,-1.595813878562439,22.561676188126267,6.049425613439691,0.13160599154068908,0.0,-1.1890708524379237,-2.5967749428884037,5.083936561381407,-0.06454349057095402,0.06415217424057838,0.0,473.9169211506183,475.92510608036775,473.8657294432826,475.6869867368857
3.840000000000003,4.54917947334027,-1.7558164658144364,22.866292831530515,6.045254197059647,0.13647705919834863,0.0,-1.2684939164808902,-2.736993197903298,5.069625141345259,-0.08202401535259302,0.10279185438821657,0.0,435.907600156464,439.13018512524695,438.6324616016598,437.17419050164455
3.900000000000003,4.470519887012997,-1.9244603373985787,23.170606480822542,6.04085781619699,0.14274116630343858,0.0,-1.3540216759079677,-2.8848525581478484,5.073676283691207,-0.05986960230285056,0.1074390807758053,0.0,442.957897285349,443.34949426708147,445.0847770267834,446.89023389637833
3.960000000000003,4.386542443243363,-2.1021744209510302,23.47558350242383,6.037279584530941,0.14940522989985805,0.0,-1.445788497092973,-3.039236582756742,5.091661580544264,-0.05917658300767894,0.11747903262678494,0.0,449.31889001042566,450.1429566497971,450.5856777111413,450.63926179631414
4.020000000000002,4.297110635608079,-2.288937587133838,23.780444768766316,6.033695971011653,0.15671489536858374,0.0,-1.5358758185059218,-3.1865163675317727,5.069995260211952,-0.0608503658130201,0.12934419194018126,0.0,437.666554931818,438.6667228980602,438.666489875314,438.52488423101073
4.080000000000001,4.202675636731359,-2.483781275143495,24.080715840869587,6.029543835848255,0.16398084261850343,0.0,-1.612561026733907,-3.3086918205900298,4.939210200194656,-0.0964594206394744,0.09453255583075755,0.0,403.0991566743241,399.9544463237037,402.49100963878664,399.24963669289366
4.14,4.10306596461156,-2.686748655986299,24.37585348453845,6.024309105304702,0.16956128146659033,0.0,-1.7082269236882093,-3.4573694138483004,4.8983473400904565,-0.07329866052317384,0.08977016701028039,0.0,433.28871661461375,432.8956207588312,431.06591583866975,433.0122352769065
4.199999999999998,3.9968980352217267,-2.899809664614255,24.67253987901893,6.019895964311699,0.17481940989715294,0.0,-1.8311312677818328,-3.644970004872741,4.990119866709887,-0.07406432984447427,0.08298558304658593,0.0,477.19090073950764,476.67840348890974,475.7481630614774,475.6857053377235
4.259999999999997,3.8832893762324585,-3.1241647645163124,24.97442405310026,6.0152813432077785,0.1796884835392749,0.0,-1.956203336374474,-3.8338529552320155,5.071618173950117,-0.08331131968340803,0.07720661853441235,0.0,475.17168680419354,474.73322853239017,476.20839588706366,475.4961103252255
4.319999999999996,3.7623556109071723,-3.359552176767727,25.27964249491157,6.010650709112653,0.1845822345799375,0.0,-2.0752926761077557,-4.012775318260852,5.1015044935692435,-0.06710439903176837,0.08909213183550975,0.0,460.8565111225415,461.80025785140424,460.8090374528002,462.08407444931777
4.379999999999995,3.634146144362112,-3.6058192591936415,25.586748934329933,6.007131396875398,0.19007767536647524,0.0,-2.1987830315461845,-4.196412237972255,5.134520264881151,-0.04561232724598062,0.09616724352983698,0.0,464.4150293820472,464.97638232461674,462.7780497661329,464.4646294163469
4.439999999999993,3.497998339252193,-3.863775966056338,25.89785179821705,6.004451534193443,0.1959536432489548,0.0,-2.3399207656028302,-4.402257144077969,5.234312191772777,-0.04283338628597889,0.10124631786217957,0.0,487.02718813605065,487.41428405362507,486.318332621376,486.5255272425867
4.499999999999992,3.3545128376406312,-4.132418856480149,26.20880362358717,6.001512067215817,0.20172624768256764,0.0,-2.4434332640543404,-4.552879512216494,5.130667137566682,-0.06563296641602323,0.08353139382701508,0.0,424.23584441548667,422.71988731320045,423.42335218199753,421.455034628555
4.559999999999991,3.2042563525424588,-4.410810265542586,26.515683266414612,5.9972545975988165,0.20699230547787728,0.0,-2.565527749805333,-4.72722046561591,5.098078121128356,-0.0845978587735559,0.09511638059265103,0.0,447.08915605107416,448.03855120981666,448.3957993894358,446.8481161986027
